region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets,carbon_offset_metric_tons,existing_installs_count,center_point
18634,Pennsylvania,41.2270954,41.1612692,-75.9752155,-76.0484152,41.198264936912189,-76.004035453650047,937.55,4368,92.436698454455765,77.6947705442903,13739,39869,30257,51308,67043,26,202216,6.5,50554.0,3365863.6525085452,11814320.762634274,7707092.8493896527,14005386.155578619,18934440.116577145,7103.3800659179688,55827103.536688216,"[[0,1501],[5,1489],[10,742],[15,279],[20,137],[25,61],[30,31],[35,18],[40,20],[45,9],[50,4],[55,9],[60,6],[65,5],[70,4],[75,4],[80,3],[85,3],[90,3],[100,1],[105,2],[110,2],[115,2],[120,2],[130,1],[135,3],[150,1],[155,1],[160,1],[170,2],[190,1],[200,1],[210,1],[215,1],[220,2],[225,1],[235,1],[245,2],[250,1],[265,1],[270,1],[285,1],[290,1],[320,1],[330,1],[500,1],[525,1],[620,1],[740,1],[1940,1]]",35475.92647069315,7,POINT(-76.00403545365 41.1982649369122)
18704,Pennsylvania,41.3099599,41.2502571,-75.8575032,-75.9359863,41.275658287424932,-75.890538042857074,937.55,11586,99.0648521249905,88.917881811204907,38396,146532,78032,127418,231740,26,622118,6.5,155529.5,9367561.688809203,42248114.833300769,20122639.321124256,35285613.12946777,64942950.337652616,7195.2798828125,171966879.3103545,"[[0,3748],[5,4290],[10,1636],[15,866],[20,379],[25,153],[30,88],[35,60],[40,38],[45,41],[50,17],[55,25],[60,21],[65,16],[70,15],[75,13],[80,14],[85,15],[90,8],[95,7],[100,13],[105,6],[110,1],[115,8],[120,5],[125,5],[130,4],[135,4],[140,3],[145,3],[150,2],[155,1],[160,1],[165,3],[170,3],[175,3],[180,3],[185,2],[190,3],[195,1],[200,2],[205,1],[210,1],[225,2],[230,1],[240,1],[245,1],[255,1],[260,1],[265,3],[270,2],[280,3],[295,1],[310,4],[320,1],[325,2],[345,1],[350,2],[355,1],[370,1],[385,2],[400,1],[470,2],[475,1],[490,1],[515,1],[525,1],[535,1],[550,2],[590,1],[600,1],[615,1],[640,1],[655,1],[670,1],[710,1],[750,1],[790,1],[805,1],[925,1],[1190,1],[1545,1],[1665,1],[1825,1],[1940,1],[2110,1],[3450,1]]",109278.18173119926,51,POINT(-75.8905380428571 41.2756582874249)
18706,Pennsylvania,41.2382092,41.1755925,-75.8320377,-75.9794558,41.217201905537507,-75.922147790337519,937.55,5903,96.906342703771713,86.04956268221575,28617,75539,49207,44503,322850,26,520716,6.5,130179.0,7014020.52756348,22045796.457910161,13365846.823168946,11962369.099774165,92110649.2859436,7106.5432861328127,146498682.19436032,"[[0,1976],[5,1983],[10,870],[15,493],[20,218],[25,92],[30,38],[35,28],[40,28],[45,11],[50,13],[55,7],[60,4],[65,7],[70,8],[75,5],[80,6],[85,5],[90,4],[95,2],[100,2],[105,4],[110,6],[120,2],[125,1],[130,1],[135,1],[140,2],[145,2],[155,2],[165,2],[170,2],[175,1],[190,1],[195,1],[205,1],[210,1],[215,1],[220,1],[235,1],[240,1],[250,2],[280,1],[285,1],[300,1],[305,1],[310,1],[345,1],[365,1],[375,2],[405,1],[435,2],[455,1],[465,2],[470,1],[490,1],[500,1],[505,1],[510,2],[530,1],[565,1],[625,1],[645,3],[665,1],[685,1],[695,1],[705,3],[720,1],[730,1],[750,2],[775,1],[790,1],[805,1],[815,1],[855,1],[860,1],[880,1],[885,1],[900,1],[940,1],[1065,1],[1110,1],[1245,1],[1285,1],[1300,1],[1315,1],[1385,1],[1455,1],[1600,1],[1650,1],[1795,1],[1890,1],[1905,1],[2195,1],[2750,1],[3095,1],[3180,1],[3315,1],[3790,1],[4100,1]]",93094.145107583929,16,POINT(-75.9221477903375 41.2172019055375)
19017,Pennsylvania,39.8859136,39.8768182,-75.4613047,-75.4750432,39.884471406818179,-75.466998186363739,1009.8,23,97.727272727272734,53.488372093023258,36,427,104,244,57,26,868,6.5,217.0,9402.8000244140621,125975.11826171877,29798.090057373043,67908.8531677246,16504.585510253906,7156.3515014648438,249589.44702148438,"[[0,6],[5,11],[10,2],[15,1],[20,2],[35,1]]",158.60426763097655,0,POINT(-75.4669981863637 39.8844714068182)
19029,Pennsylvania,39.8749107,39.8586878,-75.278553,-75.311654,39.866840948087763,-75.29339845253925,1009.8,1247,97.931034482758619,79.833546734955192,1950,13469,10604,11902,39847,26,77772,6.5,19443.0,496463.4275146483,4238353.4870788585,2969187.2572570783,3395137.6560363784,11913428.557012944,7874.9966186523434,23012570.384899888,"[[0,406],[5,482],[10,167],[15,53],[20,34],[25,14],[30,9],[35,9],[40,6],[45,7],[50,4],[55,2],[70,5],[75,5],[80,2],[85,2],[90,1],[95,1],[100,2],[105,4],[110,2],[115,1],[120,1],[125,2],[130,3],[135,4],[140,1],[150,2],[160,1],[170,1],[175,2],[195,1],[225,2],[230,1],[255,1],[270,1],[280,1],[375,1],[380,1],[425,1],[755,1],[760,1]]",14623.582510237993,2,POINT(-75.2933984525393 39.8668409480878)
19038,Pennsylvania,40.1291313,40.0735739,-75.1267859,-75.2206719,40.103852324872456,-75.1679613441154,994.5,8332,98.98863331244965,75.334538878842679,15304,104350,83041,44294,120619,26,367608,6.5,91902.0,3940251.1456604,30899940.192285165,23801900.416448981,12000394.686700428,35117069.415625,7509.5873046874995,105759555.85672,"[[0,2632],[5,3547],[10,1164],[15,455],[20,183],[25,82],[30,49],[35,23],[40,21],[45,15],[50,22],[55,9],[60,5],[65,7],[70,11],[75,9],[80,2],[85,9],[90,6],[95,8],[100,5],[105,5],[110,1],[115,8],[120,5],[125,2],[130,2],[135,1],[140,3],[150,1],[155,1],[160,1],[165,1],[170,3],[175,1],[180,1],[185,1],[190,3],[200,2],[215,1],[220,1],[235,1],[245,1],[250,2],[260,1],[295,1],[305,1],[335,1],[340,1],[345,1],[360,1],[365,1],[370,1],[490,1],[500,1],[515,1],[560,1],[575,1],[585,1],[685,1],[910,1],[915,1],[1345,1],[1580,1]]",67206.034156518435,48,POINT(-75.1679613441154 40.1038523248725)
19106,Pennsylvania,39.9679125,39.9411175,-75.1274929,-75.1549485,39.948192667499981,-75.14748258926835,997.9,1102,96.646341463414629,69.526813880126184,2488,10950,6342,5878,89659,26,115317,6.5,28829.25,636819.96472167992,3442856.320996095,1795935.8278381347,1593118.5248107905,25739967.682348628,7628.5136352539057,33208698.320715327,"[[0,411],[5,308],[10,107],[15,50],[20,38],[25,25],[30,17],[35,10],[40,12],[45,9],[50,13],[55,6],[60,10],[65,4],[70,6],[75,8],[80,4],[85,2],[90,3],[95,3],[100,5],[105,3],[110,3],[115,2],[120,4],[125,2],[130,3],[135,1],[140,1],[150,1],[160,2],[165,1],[170,1],[175,2],[180,1],[185,1],[190,1],[205,1],[215,1],[225,2],[230,1],[235,1],[240,1],[260,1],[270,1],[290,1],[325,1],[330,1],[375,1],[380,1],[485,1],[720,1],[790,1],[840,1],[855,1],[890,1],[895,1],[1860,1]]",21102.820407634124,3,POINT(-75.1474825892683 39.9481926675)
19123,Pennsylvania,39.9723286,39.953934,-75.1324645,-75.1612416,39.965416917149611,-75.147668530455491,997.9,2417,96.037847427557665,74.415024630541879,4255,17526,16063,13932,173063,26,224839,6.5,56209.75,1113607.8141784668,5621098.8929504389,4665631.0508728037,3809804.8677124004,51370101.38265381,7493.9286071777342,66580244.008367859,"[[0,949],[5,628],[10,275],[15,106],[20,58],[25,60],[30,46],[35,34],[40,19],[45,24],[50,18],[55,23],[60,7],[65,8],[70,10],[75,9],[80,9],[85,9],[90,7],[95,4],[100,6],[105,4],[110,9],[115,2],[120,5],[125,3],[130,4],[135,3],[140,1],[145,3],[150,3],[155,3],[160,5],[165,2],[170,5],[175,2],[180,3],[185,2],[195,2],[200,1],[210,2],[215,7],[220,3],[230,2],[235,1],[240,1],[245,1],[260,2],[270,1],[275,1],[285,3],[290,1],[300,1],[320,1],[350,1],[385,2],[395,1],[405,1],[415,1],[430,2],[440,1],[450,1],[465,1],[480,1],[600,1],[640,1],[755,1],[785,1],[1130,1],[1195,1],[2415,1]]",42309.123905907421,6,POINT(-75.1476685304555 39.9654169171496)
19319,Pennsylvania,39.934782,39.9204346,-75.5093354,-75.5273742,39.92738596,-75.518127822857139,1009.8,38,94.285714285714292,57.575757575757578,25,638,218,511,25,26,1417,6.5,354.25,6432.944226074218,188795.18557739261,58598.617126464844,138347.65766601561,6760.2498413085941,7868.7124084472653,398934.65443725587,"[[0,14],[5,12],[10,6],[15,2],[20,1],[25,2],[40,1]]",253.50726745346421,0,POINT(-75.5181278228571 39.92738596)
19609,Pennsylvania,40.3467409,40.309658,-75.975737,-76.0174761,40.326086694468557,-75.9949305466744,984.3,3403,98.057142857142864,79.324009324009324,4741,46260,26365,27058,50123,26,154547,6.5,38636.75,1208840.274072266,13943265.74057007,7266711.6709655793,7409782.16385498,14612874.228369135,7498.05419921875,44441474.077832058,"[[0,1051],[5,1484],[10,568],[15,174],[20,29],[25,20],[30,12],[35,11],[40,4],[45,4],[50,2],[55,7],[60,5],[65,1],[70,2],[75,5],[80,1],[85,1],[95,2],[115,1],[135,1],[145,1],[155,3],[165,1],[185,1],[190,1],[195,1],[200,1],[295,1],[525,1],[765,1],[775,1],[830,1],[1050,1],[1260,1],[1475,1],[1945,1]]",28240.807184243025,6,POINT(-75.9949305466744 40.3260866944686)
15144,Pennsylvania,40.5620285,40.5357315,-79.7663161,-79.8018539,40.543839989253733,-79.783424954079578,943.5,1633,98.358208955223887,82.599898836621136,5460,19812,10665,13394,33331,27,82662,6.75,20665.5,1329150.5183593745,5769081.8779357923,2765277.5040771482,3577466.6059631342,9297160.1652465872,7405.9520507812495,22738136.671582021,"[[0,513],[5,650],[10,275],[15,89],[20,26],[25,21],[30,4],[35,5],[40,7],[45,2],[50,1],[55,2],[65,6],[70,3],[75,1],[80,1],[85,1],[95,1],[100,1],[105,2],[110,1],[115,2],[125,2],[155,2],[160,1],[185,1],[190,2],[205,1],[235,1],[255,1],[265,1],[340,1],[360,1],[385,1],[455,1],[515,1],[775,1],[815,1]]",18823.856477330839,4,POINT(-79.7834249540796 40.5438399892537)
15205,Pennsylvania,40.4704891,40.3813442,-80.0447194,-80.1717254,40.437022900133059,-80.076770897338491,943.5,6473,99.165255262521171,78.9679150908869,24671,71952,53420,57702,360004,27,567749,6.75,141937.25,6063518.272802732,20800202.890234377,14295288.083087161,15325611.731835935,102849081.05173945,7404.24613647461,159333702.02969977,"[[0,2086],[5,2221],[10,1032],[15,379],[20,155],[25,105],[30,49],[35,44],[40,31],[45,31],[50,30],[55,18],[60,16],[65,15],[70,12],[75,8],[80,14],[85,4],[90,12],[95,5],[100,5],[105,12],[110,8],[115,5],[120,3],[125,5],[130,8],[135,2],[140,8],[145,3],[150,2],[155,3],[160,6],[165,2],[170,3],[175,2],[180,2],[185,1],[190,1],[195,4],[200,1],[205,3],[210,2],[215,6],[220,3],[230,6],[235,2],[240,2],[245,1],[250,3],[255,3],[260,2],[270,4],[275,2],[285,2],[290,1],[300,1],[305,1],[310,1],[325,1],[330,2],[335,1],[345,1],[355,1],[360,1],[370,3],[375,2],[390,2],[395,1],[400,1],[420,2],[430,2],[435,1],[445,1],[450,2],[460,1],[470,4],[490,2],[505,1],[510,1],[515,3],[525,1],[540,1],[560,2],[565,3],[575,1],[605,1],[610,1],[635,1],[645,1],[650,1],[655,1],[665,1],[680,1],[705,1],[740,1],[760,1],[795,1],[800,1],[825,1],[905,1],[990,1],[1000,1],[1020,1],[1055,1],[1185,1],[1235,1],[1280,1],[1400,1],[1420,1],[1455,1],[1480,1],[1520,1],[1565,1],[1620,1],[1710,1],[5545,1]]",131905.03612186213,10,POINT(-80.0767708973385 40.4370229001331)
15215,Pennsylvania,40.5263164,40.4858027,-79.8840466,-79.9449662,40.500285548287991,-79.9174317346507,943.5,3790,99.060849148894548,74.8568042662453,9441,44440,28403,31671,71380,27,185335,6.75,46333.75,2317731.4353454583,12813500.766241461,7381989.2940948475,8326837.129351805,20192411.864193734,7255.428900146484,51032470.489227325,"[[0,1284],[5,1364],[10,635],[15,209],[20,75],[25,43],[30,30],[35,18],[40,17],[45,13],[50,6],[55,11],[60,17],[65,6],[70,7],[75,4],[80,7],[85,4],[90,3],[95,5],[105,1],[110,1],[115,1],[120,1],[125,1],[130,2],[135,1],[140,2],[145,1],[150,1],[160,1],[175,1],[190,1],[195,1],[210,2],[235,1],[260,1],[290,1],[295,1],[315,1],[320,1],[340,1],[545,1],[610,1],[775,1],[820,1],[890,1],[965,1],[1120,1]]",42247.432762308163,12,POINT(-79.9174317346507 40.500285548288)
15235,Pennsylvania,40.5500543,40.42364,-79.7790724,-80.0005841,40.461233449354808,-79.827333314769561,943.5,12010,99.418678931902392,77.17021139883056,35678,122034,100174,113579,167465,27,538930,6.75,134732.5,8721763.64614258,34372299.879846193,25941727.35160521,29887856.386926267,46589626.655908205,7272.3667480468748,145513273.92042851,"[[0,3697],[5,4804],[10,2406],[15,571],[20,136],[25,66],[30,51],[35,24],[40,22],[45,28],[50,20],[55,15],[60,14],[65,11],[70,17],[75,8],[80,9],[85,4],[90,6],[95,5],[100,6],[105,4],[110,3],[115,4],[120,4],[125,4],[130,3],[135,2],[140,2],[145,3],[150,2],[155,1],[160,1],[165,3],[175,1],[180,1],[185,1],[190,1],[195,2],[205,2],[210,1],[215,1],[220,1],[225,1],[250,1],[260,2],[265,2],[275,1],[285,5],[295,1],[300,1],[315,1],[320,1],[330,1],[335,1],[355,1],[360,2],[375,1],[385,1],[390,1],[405,1],[420,1],[450,1],[460,1],[480,1],[495,1],[550,1],[555,1],[620,1],[685,1],[690,1],[745,1],[1150,1],[1160,1],[1355,1],[1410,1],[1680,1],[1790,1],[2620,1]]",120463.73998833458,22,POINT(-79.8273333147696 40.4612334493548)
15665,Pennsylvania,40.3508242,40.3278783,-79.6482369,-79.673869,40.336601511227151,-79.664397451044465,938.4,467,67.493472584856391,90.32882011605416,1593,5550,3676,4268,1807,27,16894,6.75,4223.5,395137.13209838874,1627176.5115783687,973487.90609741211,1155314.8133605958,506731.07462768559,7278.9073486328125,4657847.4377624495,"[[0,148],[5,178],[10,92],[15,24],[20,9],[25,6],[30,2],[35,1],[40,1],[45,1],[55,1],[65,1],[70,1],[75,1],[125,1]]",3856.0174445307,0,POINT(-79.6643974510445 40.3366015112272)
15840,Pennsylvania,41.2065299,41.1290726,-78.7852958,-78.8756393,41.1558345906175,-78.815551903127485,929.99573947110684,407,44.266238973536488,73.731884057971016,1495,4056,4004,4739,9435,27,23729,6.75,5932.25,367780.0065063475,1183214.5814636231,1039355.7571533207,1240126.4229797367,2688746.6193603515,7153.3142456054684,6519223.3874633675,"[[0,133],[5,138],[10,55],[15,30],[20,19],[25,4],[30,2],[35,6],[40,3],[45,1],[50,2],[55,2],[60,3],[80,3],[90,1],[95,2],[285,1],[535,1],[605,1]]",4142.70981097354,0,POINT(-78.8155519031275 41.1558345906175)
15851,Pennsylvania,41.2309882,40.9899159,-78.8049687,-79.0038215,41.095796630946985,-78.890110670685857,929.9,778,26.953026877668929,72.506989748369065,4852,10152,6509,7260,14801,27,43574,6.75,10893.5,1193706.616125488,2943125.9163024919,1736540.6269653316,1981688.5111511226,4193889.8307128912,7444.041015625,12048951.501257313,"[[0,284],[5,219],[10,99],[15,54],[20,33],[25,15],[30,18],[35,6],[40,10],[45,3],[50,4],[55,4],[60,4],[65,2],[70,2],[75,7],[90,1],[95,1],[100,1],[110,2],[125,2],[140,1],[150,1],[155,1],[160,1],[170,1],[305,1],[405,1]]",7656.6343304313486,0,POINT(-78.8901106706859 41.095796630947)
15909,Pennsylvania,40.4561144,40.3414679,-78.82758,-78.8901653,40.373940174171771,-78.872536888282156,938.4,1125,81.349693251533736,84.841628959276022,3870,12807,8103,13312,11382,27,49474,6.75,12368.5,948681.26174316381,3686069.721600343,2110784.3015869134,3659796.2935058596,3187190.3877075189,7396.3575927734373,13592521.966143785,"[[0,356],[5,428],[10,152],[15,84],[20,43],[25,22],[30,5],[35,8],[40,4],[45,6],[50,3],[55,1],[60,3],[70,1],[80,1],[90,2],[100,1],[125,1],[135,1],[185,1],[260,1],[855,1]]",8637.512592880681,0,POINT(-78.8725368882822 40.3739401741718)
15963,Pennsylvania,40.2971396,40.1546062,-78.6830176,-78.880172,40.237965656454278,-78.816868791112086,947.693586470964,2482,66.635316247354808,87.579393083980236,11849,33846,25352,23926,39366,27,134339,6.75,33584.75,2962913.2351196273,10180007.023309326,6986216.3350707972,6595761.9032958979,11343050.434173582,7870.3954956054686,38067948.930969231,"[[0,744],[5,895],[10,366],[15,181],[20,95],[25,53],[30,34],[35,15],[40,15],[45,15],[50,8],[55,6],[60,4],[65,6],[70,4],[75,3],[80,4],[85,6],[90,2],[95,1],[105,2],[110,2],[115,2],[130,1],[140,1],[145,1],[155,2],[160,1],[165,1],[195,1],[205,1],[210,1],[285,1],[330,1],[405,1],[420,1],[560,1],[710,1],[745,1],[795,1],[1145,1]]",24190.682869256394,0,POINT(-78.8168687911121 40.2379656564543)
16503,Pennsylvania,42.1410752,42.1122915,-80.0404157,-80.0799671,42.126746947561692,-80.062597253837211,883.15,4010,97.7074023703128,79.737522370252535,16362,32674,25563,66509,149254,27,290362,6.75,72590.5,3864527.5372894295,8966047.71741333,6042660.2360046366,17553846.440570068,40818425.515887462,6774.2066711425778,77245507.447164923,"[[0,1336],[5,1541],[10,559],[15,150],[20,73],[25,38],[30,32],[35,35],[40,29],[45,20],[50,10],[55,15],[60,22],[65,12],[70,9],[75,4],[80,5],[85,7],[90,6],[95,12],[100,3],[105,5],[110,1],[115,5],[120,3],[125,2],[130,5],[135,4],[140,1],[145,1],[150,2],[155,2],[160,1],[165,2],[170,1],[175,1],[180,1],[185,1],[195,3],[200,2],[210,2],[220,1],[225,2],[240,2],[245,1],[250,1],[260,2],[295,2],[315,1],[320,1],[340,1],[345,1],[355,2],[360,2],[375,1],[405,1],[410,1],[430,1],[440,1],[480,1],[485,2],[505,1],[555,1],[570,1],[575,1],[620,1],[635,2],[685,1],[710,1],[725,1],[770,1],[780,2],[825,1],[925,1],[1290,1],[1325,1],[1355,1],[1410,1],[1790,1]]",49086.4789463079,2,POINT(-80.0625972538372 42.1267469475617)
16507,Pennsylvania,42.1720044,42.1175867,-80.0542175,-80.1513843,42.132457486523947,-80.085277265806155,883.15,2352,97.48110831234257,75.968992248062023,10253,23956,18952,38183,78171,27,169515,6.75,42378.75,2423807.83093872,6533494.8907836936,4563229.125073242,10049995.75548096,21293640.376892097,7089.9193115234375,44864167.979168691,"[[0,749],[5,898],[10,347],[15,106],[20,63],[25,29],[30,18],[35,21],[40,8],[45,5],[50,8],[55,10],[60,7],[65,3],[70,1],[75,3],[80,6],[85,4],[90,2],[95,2],[100,6],[105,2],[110,2],[115,1],[120,4],[125,6],[140,3],[150,2],[165,2],[170,2],[190,2],[210,1],[225,2],[230,1],[255,1],[265,1],[285,1],[310,1],[315,1],[320,1],[350,1],[355,1],[360,1],[410,1],[435,1],[445,2],[495,1],[525,1],[555,1],[575,1],[585,1],[625,1],[830,1],[850,1],[940,1],[950,1],[1050,1],[1115,1],[1450,1]]",28420.624544846869,1,POINT(-80.0852772658062 42.1324574865239)
17268,Pennsylvania,39.8639478,39.7203361,-77.4716537,-77.7242669,39.7590084908711,-77.573447902520471,995.35,47,0.87501632493143533,70.149253731343279,179,864,600,583,433,27,2659,6.75,664.75,46277.263140869138,267534.04085693363,176140.12721557615,161638.33521728514,132022.50717773437,7747.1110473632807,783612.27360839851,"[[0,15],[5,16],[10,4],[15,5],[20,3],[25,1],[30,1],[35,1],[195,1]]",648.71652349220847,0,POINT(-77.5734479025205 39.7590084908711)
17701,Pennsylvania,41.4545542,41.2238929,-76.7007762,-77.1187407,41.252065997566014,-77.016998813505225,947.75,11957,90.118361153262512,80.534788172694817,32532,166299,107720,132513,581715,27,1020779,6.75,255194.75,7988223.3212738046,48966141.915930212,28057609.431488048,35160807.877246089,165380451.677597,7482.934326171875,285553234.22353482,"[[0,3861],[5,4010],[10,1776],[15,788],[20,379],[25,201],[30,104],[35,105],[40,81],[45,41],[50,48],[55,48],[60,32],[65,30],[70,27],[75,19],[80,19],[85,21],[90,22],[95,13],[100,18],[105,14],[110,19],[115,10],[120,9],[125,12],[130,10],[135,11],[140,4],[145,10],[150,7],[155,6],[160,7],[165,1],[170,6],[175,5],[180,5],[185,4],[190,3],[195,1],[200,4],[205,2],[210,4],[215,5],[220,2],[225,4],[230,5],[235,2],[240,2],[245,3],[250,5],[255,3],[260,1],[270,4],[275,3],[280,3],[285,3],[290,2],[295,3],[300,1],[305,2],[315,1],[320,3],[325,2],[330,2],[340,2],[345,2],[350,1],[360,2],[365,2],[370,1],[380,2],[385,2],[400,2],[420,1],[425,1],[430,1],[435,1],[440,1],[445,1],[450,1],[455,2],[470,1],[480,1],[485,1],[510,2],[520,1],[535,1],[545,1],[550,1],[555,1],[565,1],[570,2],[585,1],[595,1],[600,2],[610,1],[620,1],[645,1],[670,1],[695,1],[710,2],[740,1],[745,1],[760,1],[770,1],[790,1],[795,2],[825,1],[830,2],[850,3],[855,1],[865,1],[895,1],[900,1],[920,1],[925,1],[930,1],[975,1],[980,1],[990,1],[1025,1],[1070,1],[1160,1],[1245,1],[1265,2],[1315,1],[1335,1],[1455,1],[1470,1],[1605,1],[1615,1],[1760,1],[1870,1],[1990,1],[2030,1],[2085,1],[2090,1],[2145,1],[2180,1],[2195,1],[2270,1],[2275,1],[2350,1],[2395,1],[3025,1],[3395,1]]",181457.83855910361,17,POINT(-77.0169988135052 41.252065997566)
18077,Pennsylvania,40.6073051,40.5256143,-75.1915523,-75.3014146,40.574375738157883,-75.228206307715183,996.19999999999993,54,4.964114832535885,65.060240963855421,18,564,783,763,181,27,2309,6.75,577.25,4546.1885803222649,171781.38075561525,209207.32733764651,209412.47647705083,50610.645007324216,7929.5767456054682,645558.018157959,"[[0,13],[5,21],[10,7],[15,6],[20,2],[25,1],[30,3],[35,1]]",410.22670591691423,0,POINT(-75.2282063077152 40.5743757381579)
18101,Pennsylvania,40.6229739,40.598115,-75.4573679,-75.4826599,40.603288682219592,-75.469904493198115,980.05,664,98.56801909307876,80.38740920096852,326,4065,1933,2518,56066,27,64908,6.75,16227.0,83191.052557373041,1247832.0684082026,510649.30173950212,702866.20610351511,16005908.96994628,7556.6193237304688,18550447.598754872,"[[0,248],[5,189],[10,64],[15,41],[20,18],[25,13],[30,10],[35,7],[40,4],[45,4],[50,4],[55,1],[60,6],[65,4],[70,2],[75,2],[80,2],[85,2],[90,6],[105,1],[110,3],[115,1],[120,1],[125,2],[130,1],[145,1],[150,2],[160,2],[195,1],[200,1],[205,1],[215,3],[220,1],[225,1],[245,2],[255,1],[270,1],[275,1],[280,2],[295,1],[335,2],[340,1],[435,1],[440,1],[480,1],[725,1]]",11788.079146527638,0,POINT(-75.4699044931981 40.6032886822196)
18508,Pennsylvania,41.4836246,41.4148411,-75.6153076,-75.6824557,41.439391109572519,-75.660413697248742,928.19999999999993,3832,99.24965893587995,87.789232531500573,16842,49933,41339,22745,164370,27,295229,6.75,73807.25,4103016.3852905263,14375923.245928951,11269033.983203121,5905725.9747741716,46012699.384338371,7444.9029479980463,81666398.973535076,"[[0,1118],[5,1476],[10,563],[15,238],[20,132],[25,61],[30,34],[35,22],[40,24],[45,19],[50,11],[55,11],[60,9],[65,4],[70,5],[75,4],[80,7],[85,9],[90,4],[95,1],[100,5],[105,3],[110,4],[115,2],[125,1],[135,1],[140,2],[145,2],[155,4],[160,1],[170,1],[175,1],[185,3],[195,1],[200,1],[205,1],[210,1],[215,1],[220,1],[230,2],[240,2],[245,1],[250,1],[260,2],[270,1],[285,3],[295,2],[305,1],[330,1],[345,1],[355,1],[415,1],[465,1],[485,1],[490,1],[540,1],[550,1],[560,1],[580,1],[590,1],[655,1],[700,1],[705,1],[775,1],[780,1],[845,1],[1075,1],[1125,1],[1150,1],[1215,1],[1345,1],[1395,1],[1415,1],[1420,1],[1535,1],[1685,1],[3050,1]]",51895.781467642446,14,POINT(-75.6604136972487 41.4393911095725)
18509,Pennsylvania,41.4475073,41.4118735,-75.6256619,-75.6622997,41.428251134867516,-75.646227255787991,928.19999999999993,3680,99.4653649465365,86.001402196774947,11797,52152,43282,22113,150297,27,279641,6.75,69910.25,2876575.8799621575,14884832.073889162,11807049.740405269,5683903.0591857927,42011921.320184343,7317.5324401855469,77264282.073626727,"[[0,1109],[5,1521],[10,481],[15,149],[20,74],[25,45],[30,22],[35,28],[40,24],[45,23],[50,12],[55,8],[60,10],[65,10],[70,12],[75,8],[80,8],[85,5],[90,5],[95,2],[100,5],[105,3],[110,6],[115,9],[120,7],[125,4],[130,6],[135,4],[145,6],[150,4],[155,2],[160,1],[165,2],[170,1],[175,2],[180,4],[185,2],[190,2],[200,3],[205,3],[215,2],[220,1],[230,1],[235,2],[245,1],[250,1],[255,1],[265,1],[270,1],[285,1],[290,2],[300,1],[305,1],[325,1],[345,1],[365,1],[385,3],[390,1],[400,1],[410,1],[420,1],[430,1],[455,2],[465,1],[480,1],[485,1],[495,1],[555,2],[575,1],[600,1],[665,1],[680,1],[690,1],[800,1],[890,1],[915,1],[1050,1],[1055,1],[1115,1],[1175,1],[1525,1]]",49098.409482296353,4,POINT(-75.646227255788 41.4282511348675)
18651,Pennsylvania,41.295021,41.2176218,-75.9140464,-75.9915182,41.244818728203242,-75.949410267083792,937.55,3476,97.520864015709378,87.490561288698714,8480,41929,23095,39120,32415,27,145039,6.75,36259.75,2073149.4928222662,12375565.78353882,5872831.5594604472,10878894.26392822,9107461.7866027839,7720.6954711914059,40307902.886352547,"[[0,1038],[5,1384],[10,561],[15,233],[20,105],[25,42],[30,24],[35,19],[40,11],[45,8],[50,7],[55,4],[60,3],[65,4],[70,6],[75,4],[95,3],[100,1],[105,2],[110,1],[115,1],[140,1],[145,1],[155,1],[160,2],[170,1],[175,3],[230,1],[285,1],[345,1],[360,1],[500,1],[720,1]]",25614.085424373588,13,POINT(-75.9494102670838 41.2448187282032)
18705,Pennsylvania,41.2925017,41.2493187,-75.8157392,-75.8714823,41.26938269887593,-75.8463654235618,937.55,6018,99.127348025440028,89.79409131602506,23748,74697,64772,40351,129156,27,332724,6.75,83181.0,5760363.07017212,21721403.084411625,17625337.743768308,10308626.746197511,36064471.714990236,7233.2601074218746,91480202.359539852,"[[0,2010],[5,2005],[10,938],[15,577],[20,213],[25,74],[30,33],[35,26],[40,16],[45,11],[50,12],[55,7],[60,8],[65,9],[70,6],[80,3],[85,2],[90,1],[95,2],[105,2],[110,3],[115,3],[120,1],[125,2],[130,2],[135,6],[150,1],[155,2],[160,2],[165,1],[170,1],[175,1],[180,1],[195,1],[200,1],[205,1],[215,1],[225,2],[245,1],[280,1],[290,3],[295,1],[300,1],[370,1],[375,2],[385,1],[410,1],[465,2],[470,1],[495,1],[510,1],[570,1],[575,1],[615,1],[625,1],[680,1],[745,1],[880,1],[935,1],[1130,1],[1385,1],[1915,1],[2040,1],[2090,1],[2155,1]]",58132.06716516109,17,POINT(-75.8463654235618 41.2693826988759)
